sentence,true_sentiment,predicted_sentiment,confidence,rationale,path_scores,full_response
"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",positive,positive,0.95,"The statement shows a significant increase in pre-tax profit (EUR 397.4 mn vs. EUR 164.7 mn), which directly indicates improved financial performance. There is no evidence of financial deterioration or neutral factors, making the positive classification the strongest.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a significant increase in pre-tax profit (EUR 397.4 mn vs. EUR 164.7 mn), which directly indicates improved financial performance. There is no evidence of financial deterioration or neutral factors, making the positive classification the strongest."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive,positive,0.95,"The statement clearly shows a profit increase from EUR 33.9 mn to EUR 39.4 mn, which is a 16.2% growth. This upward trend in profitability directly indicates positive financial performance. No negative or neutral indicators are present in the statement, making 'positive' the strongest hypothesis.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.6}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement clearly shows a profit increase from EUR 33.9 mn to EUR 39.4 mn, which is a 16.2% growth. This upward trend in profitability directly indicates positive financial performance. No negative or neutral indicators are present in the statement, making 'positive' the strongest hypothesis."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.6
    }
}"
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",positive,positive,0.95,"The statement shows a significant increase in profit (EUR 5.9 mn vs. EUR 1.3 mn), which directly indicates positive financial performance. There is no evidence of deterioration or neutrality, making 'positive' the strongest classification.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows a significant increase in profit (EUR 5.9 mn vs. EUR 1.3 mn), which directly indicates positive financial performance. There is no evidence of deterioration or neutrality, making 'positive' the strongest classification."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,positive,0.95,"The statement clearly shows a profit increase from EUR 6.0 mn to EUR 9.8 mn, indicating strong financial performance. No negative or neutral factors are mentioned, making positive the most supported hypothesis.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement clearly shows a profit increase from EUR 6.0 mn to EUR 9.8 mn, indicating strong financial performance. No negative or neutral factors are mentioned, making positive the most supported hypothesis."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Revenue grew 12 percent to (  x20ac ) 3.6 billion ( US$ 4.5 billion ) .,positive,positive,0.95,"The statement explicitly highlights revenue growth of 12% to a substantial figure (3.6 billion x20ac / 4.5 billion USD), which is a clear positive indicator for investors. There is no evidence of financial deterioration or neutral factors, making the positive hypothesis the strongest.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly highlights revenue growth of 12% to a substantial figure (3.6 billion x20ac / 4.5 billion USD), which is a clear positive indicator for investors. There is no evidence of financial deterioration or neutral factors, making the positive hypothesis the strongest."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .",positive,positive,0.95,"The statement highlights a 14% revenue growth to €467 million, which is a clear positive financial indicator. No negative or neutral factors are mentioned to contradict this growth. The positive hypothesis is strongly supported by the explicit revenue increase, while the negative and neutral hypotheses lack evidential support.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights a 14% revenue growth to €467 million, which is a clear positive financial indicator. No negative or neutral factors are mentioned to contradict this growth. The positive hypothesis is strongly supported by the explicit revenue increase, while the negative and neutral hypotheses lack evidential support."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
Revenues at the same time grew 14 percent to 43 million euros .,positive,positive,0.95,"The statement explicitly highlights revenue growth of 14% to 43 million euros, which is a clear indicator of positive financial performance. There is no mention of declines, losses, or other negative factors that would support negative or neutral classifications.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.3}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement explicitly highlights revenue growth of 14% to 43 million euros, which is a clear indicator of positive financial performance. There is no mention of declines, losses, or other negative factors that would support negative or neutral classifications."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.3
    }
}"
"Sales in Latin America increased by 42 % to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 % from the corresponding period in 2009 .",positive,positive,0.95,"The statement highlights significant growth in sales (42% increase) and mobile device shipments (32% increase from 2009), which are strong positive indicators. No negative financial signals are present, making the positive hypothesis the most supported.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement highlights significant growth in sales (42% increase) and mobile device shipments (32% increase from 2009), which are strong positive indicators. No negative financial signals are present, making the positive hypothesis the most supported."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
Sanoma Magazines Finland 's net sales grew to EUR 140.1 mn from EUR 131.8 mn .,positive,positive,0.95,"The statement shows net sales growth (EUR 140.1 mn vs EUR 131.8 mn), which is a clear indicator of improved revenue performance. No negative financial indicators (losses, declines, etc.) are present, and the growth directly supports positive sentiment. The neutral hypothesis is contradicted by the explicit sales increase.","{'positive': 0.95, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.95,
    ""rationale"": ""The statement shows net sales growth (EUR 140.1 mn vs EUR 131.8 mn), which is a clear indicator of improved revenue performance. No negative financial indicators (losses, declines, etc.) are present, and the growth directly supports positive sentiment. The neutral hypothesis is contradicted by the explicit sales increase."",
    ""path_scores"": {
        ""positive"": 0.95,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,positive,0.7,"The statement shows a net profit increase (275,000 EUR vs 270,000 EUR) despite the modest absolute rise. This indicates improved financial performance, which is typically viewed positively by investors. The lack of negative financial indicators (no losses, declines, or cost issues) further supports positivity. While the increase is small, it still represents growth.","{'positive': 0.7, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.7,
    ""rationale"": ""The statement shows a net profit increase (275,000 EUR vs 270,000 EUR) despite the modest absolute rise. This indicates improved financial performance, which is typically viewed positively by investors. The lack of negative financial indicators (no losses, declines, or cost issues) further supports positivity. While the increase is small, it still represents growth."",
    ""path_scores"": {
        ""positive"": 0.7,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive,positive,0.9,"The 34.9% year-over-year increase in Finnair's Asian traffic demand (passenger kilometers) directly indicates strong growth in a key market. This is a clear positive financial signal for investors, as higher demand typically correlates with increased revenue potential and operational performance. No evidence of financial deterioration or neutral factors is present in the statement.","{'positive': 0.9, 'negative': 0.2, 'neutral': 0.5}","{
    ""sentiment"": ""positive"",
    ""confidence"": 0.9,
    ""rationale"": ""The 34.9% year-over-year increase in Finnair's Asian traffic demand (passenger kilometers) directly indicates strong growth in a key market. This is a clear positive financial signal for investors, as higher demand typically correlates with increased revenue potential and operational performance. No evidence of financial deterioration or neutral factors is present in the statement."",
    ""path_scores"": {
        ""positive"": 0.9,
        ""negative"": 0.2,
        ""neutral"": 0.5
    }
}"
